canonical_facility_id, facility_name                                                         , facility_type        , facility_subtype                                                                      , operator                                                                                                           , state            , district                     , latitude        , longitude       , capacity_mw, primary_fuel, commissioning_year, closure_year, source_manual, source_wri, source_osm, verification_status, geometry_source
FAC_WRI_0194         , MEJA STPP                                                             , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Uttar Pradesh    , Meja                         , 25.1447         , 81.9415         , 660.0      , Coal        ,             2018.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0195         , MELAMARUTHUR (MUTHIARA)                                               , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Ottapidaram                  ,  8.9159         , 78.1374         , 1200.0     , Coal        ,             2015.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0196         , METTUR                                                                , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Mettur                       , 11.7696         , 77.8138         , 840.0      , Coal        ,             1988.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0197         , METTUR TPS EXT                                                        , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Mettur                       , 11.7696         , 77.8138         , 600.0      , Coal        ,             2012.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0198         , MIHAN TPP                                                             , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Maharashtra      , Hingna                       , 21.0377         , 78.9334         , 246.0      , Coal        ,             2010.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0199         , MONARCHAK CCPP                                                        , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Tripura          , Sonamura                     , 23.438          , 91.274          , 101.0      , Gas         ,             2015.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0200         , MORDI PLANT                                                           , thermal_power_plant  , coal                                                                                  , Rswm Rswm ltd                                                                                                      , Rajasthan        , Banswara Tehsil              , 23.5496         , 74.4072         , 46.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0201         , MOUDA STPS                                                            , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Maharashtra      , Mauda Taluka                 , 21.1797         , 79.3978         , 2320.0     , Coal        ,             2014.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0202         , MUDHOL CEMENT                                                         , thermal_power_plant  , coal                                                                                  , Jk Cement ltd                                                                                                      , Karnataka        , Mudhola taluku               , 16.2017         , 75.3005         , 50.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0203         , MUL GRETA                                                             , thermal_power_plant  , coal                                                                                  , Greta Energy ltd                                                                                                   , Maharashtra      , Mul Taluka                   , 20.0805         , 79.7148         , 15.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0204         , MUMBAI BPCL                                                           , thermal_power_plant  , gas                                                                                   , Bharat Corp ltd                                                                                                    , Maharashtra      , Mumbai Suburban District     , 19.016          , 72.8948         , 31.2       , Gas         ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0205         , MUMBAI JINDAL                                                         , thermal_power_plant  , oil                                                                                   , Jsw Steel ltd                                                                                                      , Maharashtra      , Murud Taluka                 , 18.5309         , 72.9465         , 25.2       , Oil         ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0206         , MUMBAI ONGC                                                           , thermal_power_plant  , gas                                                                                   , Ongc Gas corp                                                                                                      , Maharashtra      , Mumbai Suburban District     , 18.9988         , 72.8997         , 75.0       , Gas         ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0207         , MUNDRA UMPP                                                           , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Gujarat          , Mundra Taluka                , 22.8158         , 69.5281         , 4000.0     , Coal        ,             2012.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0208         , MUNOLI DISTILLERY                                                     , thermal_power_plant  , biomass                                                                               , Shree Sugars ltd                                                                                                   , Karnataka        , Savadatti taluku             , 15.8555         , 75.1002         , 11.2       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0209         , MURBAD PLANT                                                          , thermal_power_plant  , coal                                                                                  , Technocraft Technocraft group                                                                                      , Maharashtra      , Murbad Subdistrict           , 19.261          , 73.3638         , 15.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0210         , MUZAFFARPUR                                                           , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Bihar            , Kanti                        , 26.1953         , 85.3017         , 610.0      , Coal        ,             2005.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0211         , NABI NAGAR TPP                                                        , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Bihar            , Nabinagar                    , 24.7754         , 84.1588         , 750.0      , Coal        ,             2017.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0212         , NAGDA GRASIM                                                          , thermal_power_plant  , coal                                                                                  , Grasim Industries ltd                                                                                              , Madhya Pradesh   , Nagda Tahsil                 , 23.4469         , 75.408          , 45.5       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0213         , NAGOTHANE COMPLEX                                                     , thermal_power_plant  , oil                                                                                   , Reliance Reliance petrochemicals                                                                                   , Maharashtra      , Khalapur Taluka              , 18.8829         , 73.1862         , 78.9       , Oil         ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0214         , NAGPUR GMT                                                            , thermal_power_plant  , biomass                                                                               , Gmt Pvt ltd                                                                                                        , Maharashtra      , Kuhi Taluka                  , 21.0582         , 79.485          , 10.0       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0215         , NAGPUR MILL                                                           , thermal_power_plant  , biomass                                                                               , Purti Sugar ltd                                                                                                    , Maharashtra      , Umred                        , 20.8062         , 79.0548         , 18.9       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0216         , NAGPUR SPONGE IRON                                                    , thermal_power_plant  , coal                                                                                  , Topworth Metals ltd                                                                                                , Maharashtra      , Umred                        , 20.9276         , 79.2455         , 65.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0217         , NAMRUP GT                                                             , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Assam            , Naharkatiya                  , 27.1858         , 95.376          , 161.75     , Gas         ,             1990.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0218         , NARASINGPUR                                                           , thermal_power_plant  , biomass                                                                               , Orient Power ltd                                                                                                   , Madhya Pradesh   , Gadarwara Tahsil             , 22.9649         , 78.8132         , 10.0       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0219         , NASIK                                                                 , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Maharashtra      , Nashik Subdistrict           , 19.9817         , 73.8896         , 630.0      , Coal        ,             1980.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0220         , NASIK SINNAR                                                          , thermal_power_plant  , coal                                                                                  , Rattanindia Power ltd                                                                                              , Maharashtra      , Sinnar Taluka                , 19.8658         , 74.0835         , 270.0      , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0221         , NASIK TPP  PH 1                                                       , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Maharashtra      , Nashik Subdistrict           , 19.9817         , 73.8896         , 1350.0     , Coal        ,             2016.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0222         , NAWAPARA                                                              , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Chhattisgarh     , Raigarh Tahsil               , 21.92           , 83.2788         , 600.0      , Coal        ,             2016.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0223         , NEPANAGAR MILL                                                        , thermal_power_plant  , coal                                                                                  , National And paper                                                                                                 , Madhya Pradesh   , Nepanagar Tahsil             , 21.4504         , 76.4014         , 12.27      , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0224         , NEYVELI FST EXT                                                       , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Virudhachalam                , 11.5887         , 79.4611         , 420.0      , Coal        ,             2002.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0225         , NEYVELI ST I                                                          , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Panruti                      , 11.5893         , 79.4704         , 600.0      , Coal        ,             1966.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0226         , NEYVELI ST II                                                         , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Virudhachalam                , 11.5576         , 79.4417         , 1470.0     , Coal        ,             1989.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0227         , NEYVELI TPS EXP -II                                                   , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Virudhachalam                , 11.5534         , 79.4408         , 500.0      , Coal        ,             2013.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0228         , NEYVELI TPS(Z)                                                        , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Virudhachalam                , 11.5401         , 79.4159         , 250.0      , Coal        ,             2002.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0229         , NIGRI                                                                 , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Madhya Pradesh   , Sarai Tahsil                 , 24.15           , 81.9045         , 1320.0     , Coal        ,             2014.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0230         , NIMBAHERA JK CEMENT                                                   , thermal_power_plant  , coal                                                                                  , Jk Cement ltd                                                                                                      , Rajasthan        , Nimbahera Tehsil             , 24.6428         , 74.6843         , 33.2       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0231         , NITIN PLANT                                                           , thermal_power_plant  , coal                                                                                  , Nitin Spinners ltd                                                                                                 , Rajasthan        , Hameergarh Tehsil            , 25.2042         , 74.6092         , 10.5       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0232         , NORTH CHENNAI                                                         , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Ponneri                      , 13.245          , 80.3257         , 630.0      , Coal        ,             1995.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0233         , NORTH CHENNAI EXTENSION                                               , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Tamil Nadu       , Ponneri                      , 13.245          , 80.3257         , 1200.0     , Coal        ,             2013.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0234         , OBRA-A                                                                , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Uttar Pradesh    , Robertsganj                  , 24.4448         , 82.9803         , 1094.0     , Coal        ,             1979.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0235         , P.NALLUR CCGT                                                         , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Tamil Nadu       , Tharangambadi                , 11.0749         , 79.834          , 330.5      , Gas         ,             2001.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0236         , PAGUTHAN                                                              , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Gujarat          , Bharuch Taluka               , 21.78           , 72.979          , 655.0      , Gas         ,             1997.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0237         , PAINAMPURAM                                                           , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Andhra Pradesh   , Thotapalligudur              , 14.3512         , 80.1431         , 1320.0     , Coal        ,             2015.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0238         , PALATANA CCPP                                                         , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Tripura          , Udaipur                      , 23.4987         , 91.4385         , 726.6      , Gas         ,             2013.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0239         , PAMPORE GT                                                            , thermal_power_plant  , oil                                                                                   , NA                                                                                                                 , Jammu and Kashmir, Pampore                      , 34.004          , 74.9175         , 175.0      , Oil         ,             1992.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0240         , PANIPAT                                                               , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Haryana          , Matlauda                     , 29.3975         , 76.8763         , 920.0      , Coal        ,             2000.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0241         , PARAS                                                                 , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Maharashtra      , Balapur                      , 20.7147         , 76.7948         , 500.0      , Coal        ,             2009.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0242         , PARBHANI GANGAKHED                                                    , thermal_power_plant  , biomass                                                                               , Gangakhed Energy ltd                                                                                               , Maharashtra      , Gangakhed                    , 18.9057         , 76.7282         , 30.0       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0243         , PARICHA                                                               , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Uttar Pradesh    , Jhansi                       , 25.5124         , 78.7588         , 1140.0     , Coal        ,             2004.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0244         , PARLI                                                                 , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Maharashtra      , Parli                        , 18.8685         , 76.5254         , 1170.0     , Coal        ,             2002.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0245         , PATALGANGA                                                            , thermal_power_plant  , gas                                                                                   , Reliance Ltd ril)                                                                                                  , Maharashtra      , Khalapur Taluka              , 18.8834         , 73.1814         , 66.0       , Gas         ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0246         , PATHADI TPS PH -I                                                     , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Chhattisgarh     , Korba Tahsil                 , 22.2454         , 82.7246         , 600.0      , Coal        ,             2009.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0247         , PEDDAPURAM CCGT(Samalkot)                                             , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Andhra Pradesh   , Peddapuram                   , 17.0853         , 82.1283         , 220.0      , Gas         ,             2002.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0248         , PIPAVAV CCCP                                                          , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Gujarat          , Rajula Taluka                , 20.8986         , 71.4693         , 702.86     , Gas         ,             2013.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0249         , PRAGATI CCCP -III                                                     , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Delhi            , Outer North Delhi            , 28.7962         , 77.0706         , 1371.2     , Gas         ,             2012.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0250         , PRAGATI CCGT                                                          , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Delhi            , South East Delhi             , 28.6146         , 77.2528         , 330.0      , Gas         ,             2002.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0251         , PRYAGRAJ (BARA) TPP                                                   , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Uttar Pradesh    , Bara                         , 25.196          , 81.6594         , 1980.0     , Coal        ,             2016.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0252         , PUNE MILL                                                             , thermal_power_plant  , coal                                                                                  , Sinarmas Paper ltd                                                                                                 , Maharashtra      , Indapur                      , 18.2417         , 74.7531         , 30.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0253         , RABRIYAWAS CEMENT                                                     , thermal_power_plant  , coal                                                                                  , Ambuja Cements ltd                                                                                                 , Rajasthan        , Jaitaran Tehsil              , 26.2984         , 74.1234         , 18.7       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0254         , RAGHUNATHPUR TPP PH-I                                                 , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , West Bengal      , Neturia                      , 23.622          , 86.661          , 1200.0     , Coal        ,             2015.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0255         , RAICHUR                                                               , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Karnataka        , Rayachuru taluku             , 16.3532         , 77.3422         , 1720.0     , Coal        ,             1996.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0256         , RAICHUR STEEL                                                         , thermal_power_plant  , coal                                                                                  , Surana Industries ltd                                                                                              , Karnataka        , Rayachuru taluku             , 16.3027         , 77.3608         , 35.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0257         , RAIGARH TPP                                                           , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Chhattisgarh     , Kharsia Tahsil               , 21.9846         , 83.2331         , 1000.0     , Coal        ,             2007.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0258         , RAIKHEDA                                                              , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Chhattisgarh     , Tilda Tahsil                 , 21.4499         , 81.8525         , 1370.0     , Coal        ,             2015.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0259         , RAJASHREE CEMENT                                                      , thermal_power_plant  , coal                                                                                  , Grasim Cement ltd                                                                                                  , Karnataka        , Sedam taluku                 , 17.1427         , 77.1749         , 38.5       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0260         , RAJGHAT                                                               , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Delhi            , South East Delhi             , 28.6361         , 77.2542         , 135.0      , Coal        ,             1990.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0261         , RAJIV GANDHI  TPS HISAR                                               , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Haryana          , Barwala                      , 29.356          , 75.869          , 1200.0     , Coal        ,             2010.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0262         , RAJPURA DARIBA MINE                                                   , thermal_power_plant  , coal                                                                                  , Hindustan Zinc ltd                                                                                                 , Rajasthan        , Railmagra Tehsil             , 24.9643         , 74.1197         , 160.0      , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0263         , RAJPURA TPP                                                           , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Punjab           , Rajpura Tahsil               , 30.557          , 76.577          , 1400.0     , Coal        ,             2014.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0264         , RAMANAGARAM MILL                                                      , thermal_power_plant  , biomass                                                                               , Spr Pvt ltd                                                                                                        , Karnataka        , Ramanagara taluk             , 12.7145         , 77.4524         , 11.0       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0265         , RAMGARH GT                                                            , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Rajasthan        , Jaisalmer Tehsil             , 27.336          , 70.538          , 270.5      , Gas         ,             2008.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0266         , RANJANI MILL                                                          , thermal_power_plant  , biomass                                                                               , Natural Alliend indust                                                                                             , Maharashtra      , Kalamb                       , 18.5354         , 76.245          , 12.5       , Biomass     ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0267         , RAS CEMENT PLANT                                                      , thermal_power_plant  , coal                                                                                  , Shree Cement ltd                                                                                                   , Rajasthan        , Jaitaran Tehsil              , 26.263          , 74.1878         , 36.0       , Coal        ,                   ,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0268         , RATIJA TPP                                                            , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Chhattisgarh     , Pali Tahsil                  , 22.3404         , 82.493          , 100.0      , Coal        ,             2014.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0269         , RATNAGIRI GAS                                                         , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Maharashtra      , Guhagar Taluka               , 17.5587         , 73.167          , 1967.08    , Gas         ,             2003.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0270         , RAYAL SEEMA                                                           , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Andhra Pradesh   , Yerraguntla                  , 14.704          , 78.4577         , 1650.0     , Coal        ,             2008.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0271         , RELIANCE ENERGY                                                       , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Goa              , Mormugao                     , 15.3771         , 73.877          , 48.0       , Gas         ,             1999.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0272         , RIHAND                                                                , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Uttar Pradesh    , Dudhi                        , 24.027          , 82.7915         , 3000.0     , Coal        ,             2002.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0273         , RITHALA CCCP                                                          , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Delhi            , Outer North Delhi            , 28.7327         , 77.1016         , 94.8       , Gas         ,             2010.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0274         , ROKHIA GT                                                             , thermal_power_plant  , gas                                                                                   , NA                                                                                                                 , Tripura          , Sonamura                     , 23.626          , 91.1948         , 63.0       , Gas         ,             2007.0,             , False        , True      , False     , probable           , external_database_point
FAC_WRI_0275         , ROPAR                                                                 , thermal_power_plant  , coal                                                                                  , NA                                                                                                                 , Punjab           , Rupnagar Tahsil              , 31.0417         , 76.5847         , 840.0      , Coal        ,             1990.0,             , False        , True      , False     , probable           , external_database_point
